SurveyID,SurveyTitle,ResponseID,Module Type,Training Level,Module Title,Tools Used,Certificate Of Attendance,(Estimated) male learners enrolled,(Estimated) female learners enrolled,(Estimated) non-binary learners enrolled,Number of learners cybersecurity self-trained,Students Successfully Completed,EduBackgroundLessThanHighschool,EduBackgroundHighSchoolDiploma,EduBackgroundCollegeNoDegree,EduBackgroundUndergraduate,EduBackgroundMaster,EduBackgroundPhD,EduBackgroundOther,People Reporting Improved Employment Situation,Recommendations For Best Practices,Recommendations For Expanding,Recommendations For Future Initiatives,Q15_Value,Q15_Text,Q16_Value,Q16_Text,Q17_Value,Q17_Text,Q18_Value,Q18_Text,Q19_Value,Q19_Text,Q20_Value,Q20_Text,Q21_Value,Q21_Text,Q22_Value,Q22_Text,Q23_Value,Q23_Text,Q24_Value,Q24_Text,Q25_Value,Q25_Text,Q26_Value,Q26_Text,Q27_Value,Q27_Text,Q28_Value,Q28_Text,Q29_Value,Q29_Text,Q30_Value,Q30_Text,Q31_Value,Q31_Text,Q32_Value,Q32_Text,Q33_Value,Q33_Text,Q34_Value,Q34_Text,Q35_Value,Q35_Text,Q36_Value,Q36_Text,Q37_Value,Q38_Value
11,CPS004_C_E: Network Protection for Energy Control Systems,39,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Moderately Relevant,4,4 - To a Moderate Extent,5,5 - Slightly Likely,7,7,,
11,CPS004_C_E: Network Protection for Energy Control Systems,40,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Very Relevant,4,4 - To a Moderate Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
11,CPS004_C_E: Network Protection for Energy Control Systems,42,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,8,8,,
11,CPS004_C_E: Network Protection for Energy Control Systems,44,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Extremely Relevant,6,6 - To a Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
11,CPS004_C_E: Network Protection for Energy Control Systems,45,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,7,7,,
11,CPS004_C_E: Network Protection for Energy Control Systems,48,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,4,4 - Neutral,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,3,3 - Somewhat Dissatisfied,3,3 - Somewhat Dissatisfied,3,3 - Somewhat Dissatisfied,4,4 - Neutral,2,2 - Dissatisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Somewhat Relevant,4,4 - To a Moderate Extent,4,4 - Neutral,5,5,,
11,CPS004_C_E: Network Protection for Energy Control Systems,49,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Somewhat Relevant,4,4 - To a Moderate Extent,6,6 - Likely,10,10 - Extremely likely,,
11,CPS004_C_E: Network Protection for Energy Control Systems,51,Course (C),Advanced,CSP004 - Network Security,"GNS3 Client and VM, Kali Linux, Virtualbox, Arpspoof, Bettercap, Wireshark, CloudShark, Hping3, xarp, Arpwatch, Suricata, Snort, Snort Analyzer, Raspberrypi Linux Image, pyModbusTCP, ufw, OpenVAS, Nmap, Nmap-vulners, IPtables, nftables, iPerf3, Scapy, Hydra, Zenmap, Etherape, legion, Ettercap, Vsftpd (ftp client-server), telnet (client-server), fping, ping, ss, OpenVPN/Wireguard, Metasploitable2 VM, the online CVSS 3.0/3.1 calculator, Wazuh, among others.","Yes, Other",12,7,0,7,19,0,1,0,6,11,1,0,,"This module may be complex for some students who are not familiar with network environments. 
Prior training on this topic is required (as a previous requirement).

Also the time factor is a limiting factor, or reduce the scope of the module to cover in a reasonable time al the sections without pressure.",Promote more the implicit of industrial partners.,Promote more the implicit of industrial partners.,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,,,5,5 - To a Fairly Large Extent,6,6 - Likely,10,10 - Extremely likely,,
15,Practical Insights in Anomaly Detection,53,Seminar (S),Basic,CSP007 - Cybersecurity in Emerging Technologies,"pyspark
pytorch
scikit-learn
wireshark,
cicFlowmeter
google colabs","Yes, only for full attendance",5,2,0,2,7,0,0,0,7,0,0,0,,"We need to find dataset which is more oriented to health sector infrastructure. This can be hard task, as such datasets are usually  not freely available
More time is needed if trainees are not familiar with basic idea of machine learning
Also, it is expected that trainees are familiar with Python programming language and machine learning, otherwise they will not be able to solve practical assignments by themselves.
",Promote training module on various summer/winter's  school as its focus is more on practical side of anomaly detection.,"Incorporate the latest trends, tools, and threat landscapes to ensure participants are equipped to handle current and emerging cybersecurity threats.
Implement regular testing and certifications to evaluate skill levels and identify areas requiring further development.
Encourage team-based exercises and knowledge-sharing forums to build a community of learners who can exchange ideas and strategies.",6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,8,8,,
16,Programming Foundations for CyberSecurity,56,Course (C),Basic,CSP001 - Cybersecurity Essentials and Management,"Canvas (Learning Platform)
Microsoft Teams
Smowl Proctoring Software
Visual Studio Code
GitHub, including:
GitHub Codespaces
GitHub Copilot
BuddyCheck Peer Review
","Yes, with passing of exam",24,9,0,0,21,5,28,0,0,2,0,0,," To enhance the learning experience, the more cybersecurity-focused content voulf be introduced earlier in the course. Currently, this content is positioned towards the end, which may influence student motivation. Additionally, offering more personalized learning paths would be beneficial, as students enter the course with highly varied levels of prior knowledge. 
","The module is available to non-students view Smart Laurea Service, but it could be better promoted.","To further strengthen cybersecurity training, future initiatives should promote the integration of cybersecurity concepts into programming education from the outset. Embedding secure coding practices, threat modeling, and basic cyber hygiene into foundational programming courses can help develop a more security-aware generation of developers",6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Neutral,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,2,2 - Low Relevance ,4,4 - To a Moderate Extent,6,6 - Likely,6,6,,
16,Programming Foundations for CyberSecurity,57,Course (C),Basic,CSP001 - Cybersecurity Essentials and Management,"Canvas (Learning Platform)
Microsoft Teams
Smowl Proctoring Software
Visual Studio Code
GitHub, including:
GitHub Codespaces
GitHub Copilot
BuddyCheck Peer Review
","Yes, with passing of exam",24,9,0,0,21,5,28,0,0,2,0,0,," To enhance the learning experience, the more cybersecurity-focused content voulf be introduced earlier in the course. Currently, this content is positioned towards the end, which may influence student motivation. Additionally, offering more personalized learning paths would be beneficial, as students enter the course with highly varied levels of prior knowledge. 
","The module is available to non-students view Smart Laurea Service, but it could be better promoted.","To further strengthen cybersecurity training, future initiatives should promote the integration of cybersecurity concepts into programming education from the outset. Embedding secure coding practices, threat modeling, and basic cyber hygiene into foundational programming courses can help develop a more security-aware generation of developers",5,5 - Somewhat Satisfied,3,3 - Somewhat Dissatisfied,3,3 - Somewhat Dissatisfied,3,3 - Somewhat Dissatisfied,3,3 - Somewhat Dissatisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,,,,,,,,,,,,,,,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,2,2 - Unlikely,4,4,,
16,Programming Foundations for CyberSecurity,58,Course (C),Basic,CSP001 - Cybersecurity Essentials and Management,"Canvas (Learning Platform)
Microsoft Teams
Smowl Proctoring Software
Visual Studio Code
GitHub, including:
GitHub Codespaces
GitHub Copilot
BuddyCheck Peer Review
","Yes, with passing of exam",24,9,0,0,21,5,28,0,0,2,0,0,," To enhance the learning experience, the more cybersecurity-focused content voulf be introduced earlier in the course. Currently, this content is positioned towards the end, which may influence student motivation. Additionally, offering more personalized learning paths would be beneficial, as students enter the course with highly varied levels of prior knowledge. 
","The module is available to non-students view Smart Laurea Service, but it could be better promoted.","To further strengthen cybersecurity training, future initiatives should promote the integration of cybersecurity concepts into programming education from the outset. Embedding secure coding practices, threat modeling, and basic cyber hygiene into foundational programming courses can help develop a more security-aware generation of developers",7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,,,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
23,Cybersecurity Risk Assessment and Management for Energy Sector (v003),59,Seminar (S),Basic,CSP003 - Cybersecurity Risk Management and Governance,SATRA tool/service.,No,14,1,0,6,5,1,1,1,0,3,1,0,,"As in previous editions, not for now.",Not recommendations for the moment. ,Not recommendations for the moment. ,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
23,Cybersecurity Risk Assessment and Management for Energy Sector (v003),60,Seminar (S),Basic,CSP003 - Cybersecurity Risk Management and Governance,SATRA tool/service.,No,14,1,0,6,5,1,1,1,0,3,1,0,,"As in previous editions, not for now.",Not recommendations for the moment. ,Not recommendations for the moment. ,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,3,3 - Somewhat Dissatisfied,4,4 - Neutral,3,3 - Somewhat Dissatisfied,4,4 - Neutral,5,5 - Somewhat Satisfied,6,6 - Satisfied,4,4 - Neutral,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,4,4 - Somewhat Relevant,4,4 - To a Moderate Extent,4,4 - Neutral,8,8,,
23,Cybersecurity Risk Assessment and Management for Energy Sector (v003),61,Seminar (S),Basic,CSP003 - Cybersecurity Risk Management and Governance,SATRA tool/service.,No,14,1,0,6,5,1,1,1,0,3,1,0,,"As in previous editions, not for now.",Not recommendations for the moment. ,Not recommendations for the moment. ,6,6 - Satisfied,6,6 - Satisfied,,,6,6 - Satisfied,,,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,4,4 - Neutral,7,7,I think the training should be shorter,
